seed,file_stem,hardware_source,dev_bonafide_path,dev_digital1_path,dev_digital2_path,test_digital3_path,p_bonafide,p_digital1,p_digital2,p_digital3,margin_bonafide,margin_digital1,margin_digital2,margin_digital3,fixed_bonafide_attack,fixed_digital1_attack,fixed_digital2_attack,fixed_digital3_attack,fpr10_bonafide_attack,fpr10_digital1_attack,fpr10_digital2_attack,fpr10_digital3_attack,delta_p_d3_minus_d1,delta_p_d3_minus_d2,delta_p_d3_minus_mean_d1_d2,delta_margin_d3_minus_d1,delta_margin_d3_minus_d2,delta_margin_d3_minus_mean_d1_d2,d3_below_both_dev_attacks,d3_above_matched_bonafide,dev_attacks_fixed_detected_then_d3_missed,dev_attacks_fpr10_detected_then_d3_missed
10,indian-NF-1061,iphone15pro,train/bonafide/iphone15pro/indian-NF-1061.jpg,train/attack/digital_1/iphone15pro/indian-NF-1061.jpg,train/attack/digital_2/iphone15pro/indian-NF-1061.jpg,test/attack/digital_3/iphone15pro/indian-NF-1061.jpg,0.003229578267857647,0.99977490302355354,0.99999999545484797,0.0042174168830482212,-5.7321689128875732,8.3987541198730469,19.20920467376709,-5.464306116104126,0,1,1,0,1,1,1,1,-0.99555748614050532,-0.99578257857179975,-0.99567003235615248,-13.863060235977173,-24.673510789871216,-19.268285512924194,1,1,1,0
10,indian-NF-1061,scan,train/bonafide/scan/indian-NF-1061.jpg,train/attack/digital_1/scan/indian-NF-1061.jpg,train/attack/digital_2/scan/indian-NF-1061.jpg,test/attack/digital_3/scan/indian-NF-1061.jpg,0.0005926852462532987,0.99862965142077376,0.99998508149282028,0.00058421139183097539,-7.4302542209625244,6.5913188457489014,11.112893104553223,-7.4446632862091064,0,1,1,0,0,1,1,0,-0.9980454400289428,-0.99940087010098932,-0.99872315506496612,-14.035982131958008,-18.557556390762329,-16.296769261360168,1,0,1,1
10,persian-144_03,huawei,train/bonafide/huawei/persian-144_03.jpg,train/attack/digital_1/huawei/persian-144_03.jpg,train/attack/digital_2/huawei/persian-144_03.jpg,test/attack/digital_3/huawei/persian-144_03.jpg,5.399087258280092e-05,0.99889529216497042,0.99983569998595778,7.3354873953187979e-05,-9.8266415596008301,6.8070690631866455,8.7136521339416504,-9.5201282501220703,0,1,1,0,0,1,1,0,-0.9988219372910172,-0.99976234511200457,-0.99929214120151089,-16.327197313308716,-18.233780384063721,-17.280488848686218,1,1,1,1
10,persian-144_03,iphone15pro,train/bonafide/iphone15pro/persian-144_03.jpg,train/attack/digital_1/iphone15pro/persian-144_03.jpg,train/attack/digital_2/iphone15pro/persian-144_03.jpg,test/attack/digital_3/iphone15pro/persian-144_03.jpg,6.179259843577654e-05,0.99858208305715179,0.99915767177878156,7.6443491813376116e-05,-9.6916651725769043,6.5571475028991699,7.0784981250762939,-9.4788823127746582,0,1,1,0,0,1,1,0,-0.99850563956533844,-0.99908122828696821,-0.99879343392615338,-16.036029815673828,-16.557380437850952,-16.29670512676239,1,1,1,1
10,persian-144_03,scan,train/bonafide/scan/persian-144_03.jpg,train/attack/digital_1/scan/persian-144_03.jpg,train/attack/digital_2/scan/persian-144_03.jpg,test/attack/digital_3/scan/persian-144_03.jpg,2.9596877360640952e-05,0.9995227177901409,0.99876620849819731,3.1989313462385038e-05,-10.427812099456787,7.6469252109527588,6.6964287757873535,-10.350076675415039,0,1,1,0,0,1,1,0,-0.99949072847667852,-0.99873421918473493,-0.99911247383070667,-17.997001886367798,-17.046505451202393,-17.521753668785095,1,1,1,1
10,persian-NF-1018,huawei,train/bonafide/huawei/persian-NF-1018.jpg,train/attack/digital_1/huawei/persian-NF-1018.jpg,train/attack/digital_2/huawei/persian-NF-1018.jpg,test/attack/digital_3/huawei/persian-NF-1018.jpg,6.9057375690633615e-06,0.99999530757129096,0.99998129108640055,9.8575346844596281e-06,-11.883151054382324,12.269555568695068,10.886491775512695,-11.527264595031738,0,1,1,0,0,1,1,0,-0.99998545003660655,-0.99997143355171614,-0.9999784417941614,-23.796820163726807,-22.413756370544434,-23.10528826713562,1,1,1,1
10,persian-NF-1018,iphone15pro,train/bonafide/iphone15pro/persian-NF-1018.jpg,train/attack/digital_1/iphone15pro/persian-NF-1018.jpg,train/attack/digital_2/iphone15pro/persian-NF-1018.jpg,test/attack/digital_3/iphone15pro/persian-NF-1018.jpg,3.8525328351778978e-06,0.9999987299756774,0.99981121113701177,5.1005516863510369e-06,-12.466775894165039,13.576473236083984,8.5746924877166748,-12.186156749725342,0,1,1,0,0,1,1,0,-0.99999362942399106,-0.99980611058532542,-0.99989987000465819,-25.762629985809326,-20.760849237442017,-23.261739611625671,1,1,1,1
10,persian-NF-1018,scan,train/bonafide/scan/persian-NF-1018.jpg,train/attack/digital_1/scan/persian-NF-1018.jpg,train/attack/digital_2/scan/persian-NF-1018.jpg,test/attack/digital_3/scan/persian-NF-1018.jpg,3.6660967325685971e-06,0.99999966374974547,0.999991210600502,4.022451556640152e-06,-12.516379356384277,14.905409812927246,11.641955375671387,-12.423614978790283,0,1,1,0,0,1,1,0,-0.99999564129818885,-0.99998718814894538,-0.99999141472356712,-27.329024791717529,-24.06557035446167,-25.6972975730896,1,1,1,1
10,persian-NF-1097,huawei,train/bonafide/huawei/persian-NF-1097.jpg,train/attack/digital_1/huawei/persian-NF-1097.jpg,train/attack/digital_2/huawei/persian-NF-1097.jpg,test/attack/digital_3/huawei/persian-NF-1097.jpg,0.00023647348901710441,0.99873982878388545,0.99952175390733766,0.00022451969011010731,-8.349437952041626,6.6752467155456543,7.644906759262085,-8.401322603225708,0,1,1,0,0,1,1,0,-0.99851530909377539,-0.9992972342172276,-0.9989062716555015,-15.076569318771362,-16.046229362487793,-15.561399340629578,1,0,1,1
10,persian-NF-1097,iphone15pro,train/bonafide/iphone15pro/persian-NF-1097.jpg,train/attack/digital_1/iphone15pro/persian-NF-1097.jpg,train/attack/digital_2/iphone15pro/persian-NF-1097.jpg,test/attack/digital_3/iphone15pro/persian-NF-1097.jpg,4.2240545422819955e-05,0.99979121916009017,0.96031676440171498,4.6370894812339966e-05,-10.07208776473999,8.4740166664123535,3.1863343715667725,-9.9787921905517578,0,1,1,0,0,1,1,0,-0.99974484826527787,-0.96027039350690269,-0.98000762088609028,-18.452808856964111,-13.16512656211853,-15.808967709541321,1,1,1,1
10,persian-NF-1097,scan,train/bonafide/scan/persian-NF-1097.jpg,train/attack/digital_1/scan/persian-NF-1097.jpg,train/attack/digital_2/scan/persian-NF-1097.jpg,test/attack/digital_3/scan/persian-NF-1097.jpg,6.0968837878925106e-05,0.9997217631274341,0.98961476138544879,5.612177851532641e-05,-9.7050867080688477,8.1867594718933105,4.5569303035736084,-9.7879304885864258,0,1,1,0,0,1,1,0,-0.99966564134891878,-0.98955863960693347,-0.99461214047792612,-17.974689960479736,-14.344860792160034,-16.159775376319885,1,0,1,1
10,persian-NM-1035,huawei,train/bonafide/huawei/persian-NM-1035.jpg,train/attack/digital_1/huawei/persian-NM-1035.jpg,train/attack/digital_2/huawei/persian-NM-1035.jpg,test/attack/digital_3/huawei/persian-NM-1035.jpg,2.3591249414444276e-05,0.99999297600814252,0.99134566287742532,3.009923502047546e-05,-10.654611110687256,11.866171836853027,4.7410026788711548,-10.410980701446533,0,1,1,0,0,1,1,0,-0.99996287677312201,-0.99131556364240481,-0.99563922020776341,-22.277152538299561,-15.151983380317688,-18.714567959308624,1,1,1,1
10,persian-NM-1035,iphone15pro,train/bonafide/iphone15pro/persian-NM-1035.jpg,train/attack/digital_1/iphone15pro/persian-NM-1035.jpg,train/attack/digital_2/iphone15pro/persian-NM-1035.jpg,test/attack/digital_3/iphone15pro/persian-NM-1035.jpg,2.0188406015714864e-05,0.99999925207242357,0.99372768899317976,2.4060181905726671e-05,-10.810381889343262,14.105958938598633,5.0653183460235596,-10.634928226470947,0,1,1,0,0,1,1,0,-0.99997519189051787,-0.99370362881127405,-0.99683941035089596,-24.74088716506958,-15.700246572494507,-20.220566868782043,1,1,1,1
10,persian-NM-1035,scan,train/bonafide/scan/persian-NM-1035.jpg,train/attack/digital_1/scan/persian-NM-1035.jpg,train/attack/digital_2/scan/persian-NM-1035.jpg,test/attack/digital_3/scan/persian-NM-1035.jpg,0.00019160410456349513,0.99999966891498848,0.9984733129364558,0.00024892605493210672,-8.5598876476287842,14.920890331268311,6.4831273555755615,-8.2981057167053223,0,1,1,0,0,1,1,0,-0.99975074286005639,-0.99822438688152371,-0.99898756487078999,-23.218996047973633,-14.781233072280884,-19.000114560127258,1,1,1,1
10,portugal-013_03,huawei,train/bonafide/huawei/portugal-013_03.jpg,train/attack/digital_1/huawei/portugal-013_03.jpg,train/attack/digital_2/huawei/portugal-013_03.jpg,test/attack/digital_3/huawei/portugal-013_03.jpg,0.00041083365502467842,0.99988093623167995,0.99999408493133757,0.00092781582966453393,-7.7969112396240234,9.0357322692871094,12.038001537322998,-6.9817490577697754,0,1,1,0,0,1,1,0,-0.99895312040201545,-0.99906626910167307,-0.9990096947518442,-16.017481327056885,-19.019750595092773,-17.518615961074829,1,1,1,1
10,portugal-013_03,iphone15pro,train/bonafide/iphone15pro/portugal-013_03.jpg,train/attack/digital_1/iphone15pro/portugal-013_03.jpg,train/attack/digital_2/iphone15pro/portugal-013_03.jpg,test/attack/digital_3/iphone15pro/portugal-013_03.jpg,5.8691474511884935e-05,0.99998404049779555,0.99999942016479104,5.3781701253425986e-05,-9.7431573867797852,11.045440196990967,14.36052131652832,-9.8305234909057617,0,1,1,0,0,1,1,0,-0.99993025879654207,-0.99994563846353757,-0.99993794863003982,-20.875963687896729,-24.191044807434082,-22.533504247665405,1,0,1,1
10,portugal-013_03,scan,train/bonafide/scan/portugal-013_03.jpg,train/attack/digital_1/scan/portugal-013_03.jpg,train/attack/digital_2/scan/portugal-013_03.jpg,test/attack/digital_3/scan/portugal-013_03.jpg,9.7303350889388739e-05,0.99999761902031004,0.9999958561252007,0.00011474956349291309,-9.2375798225402832,12.947996139526367,12.393875122070312,-9.0726437568664551,0,1,1,0,0,1,1,0,-0.99988286945681715,-0.99988110656170781,-0.99988198800926253,-22.020639896392822,-21.466518878936768,-21.743579387664795,1,1,1,1
10,portugal-017_03,huawei,train/bonafide/huawei/portugal-017_03.jpg,train/attack/digital_1/huawei/portugal-017_03.jpg,train/attack/digital_2/huawei/portugal-017_03.jpg,test/attack/digital_3/huawei/portugal-017_03.jpg,9.0161534677376558e-05,0.99997065314972489,0.99996497631239833,0.00020663012040930388,-9.3138175010681152,10.436295986175537,10.259450912475586,-8.4843735694885254,0,1,1,0,0,1,1,0,-0.99976402302931555,-0.999758346191989,-0.99976118461065222,-18.920669555664062,-18.743824481964111,-18.832247018814087,1,1,1,1
10,portugal-017_03,iphone15pro,train/bonafide/iphone15pro/portugal-017_03.jpg,train/attack/digital_1/iphone15pro/portugal-017_03.jpg,train/attack/digital_2/iphone15pro/portugal-017_03.jpg,test/attack/digital_3/iphone15pro/portugal-017_03.jpg,0.00016327574554037835,0.99998988647662768,0.99998924488975649,0.00025170210044108278,-8.7199068069458008,11.501626968383789,11.440118789672852,-8.2870125770568848,0,1,1,0,0,1,1,0,-0.99973818437618656,-0.99973754278931537,-0.99973786358275096,-19.788639545440674,-19.727131366729736,-19.757885456085205,1,1,1,1
10,portugal-017_03,scan,train/bonafide/scan/portugal-017_03.jpg,train/attack/digital_1/scan/portugal-017_03.jpg,train/attack/digital_2/scan/portugal-017_03.jpg,test/attack/digital_3/scan/portugal-017_03.jpg,8.1846590087500038e-05,0.99999096032027646,0.99995387273798364,0.00012148951433036522,-9.4105820655822754,11.613877773284912,9.9840602874755859,-9.0155611038208008,0,1,1,0,0,1,1,0,-0.99986947080594613,-0.99983238322365331,-0.99985092701479972,-20.629438877105713,-18.999621391296387,-19.81453013420105,1,1,1,1
10,portugal-029_03,huawei,train/bonafide/huawei/portugal-029_03.jpg,train/attack/digital_1/huawei/portugal-029_03.jpg,train/attack/digital_2/huawei/portugal-029_03.jpg,test/attack/digital_3/huawei/portugal-029_03.jpg,1.2859534937181919e-05,0.99996459727335707,0.99997491465439903,2.9057256771081136e-05,-11.261412143707275,10.24868631362915,10.593201637268066,-10.446213245391846,0,1,1,0,0,1,1,0,-0.99993554001658602,-0.99994585739762798,-0.999940698707107,-20.694899559020996,-21.039414882659912,-20.867157220840454,1,1,1,1
10,portugal-029_03,iphone15pro,train/bonafide/iphone15pro/portugal-029_03.jpg,train/attack/digital_1/iphone15pro/portugal-029_03.jpg,train/attack/digital_2/iphone15pro/portugal-029_03.jpg,test/attack/digital_3/iphone15pro/portugal-029_03.jpg,0.00016747618983427477,0.99999804757739985,0.9999344801839114,0.00027752969117613644,-8.6945018768310547,13.146437644958496,9.6330924034118652,-8.1893050670623779,0,1,1,0,0,1,1,0,-0.99972051788622374,-0.99965695049273529,-0.99968873418947957,-21.335742712020874,-17.822397470474243,-19.579070091247559,1,1,1,1
10,portugal-029_03,scan,train/bonafide/scan/portugal-029_03.jpg,train/attack/digital_1/scan/portugal-029_03.jpg,train/attack/digital_2/scan/portugal-029_03.jpg,test/attack/digital_3/scan/portugal-029_03.jpg,1.9459771901703249e-05,0.99999947366145869,0.99998782574593104,3.8479273028871778e-05,-10.847141742706299,14.457320690155029,11.316174983978271,-10.165352344512939,0,1,1,0,0,1,1,0,-0.99996099438842978,-0.99994934647290212,-0.99995517043066595,-24.622673034667969,-21.481527328491211,-23.05210018157959,1,1,1,1
10,portugal-119_03,huawei,train/bonafide/huawei/portugal-119_03.jpg,train/attack/digital_1/huawei/portugal-119_03.jpg,train/attack/digital_2/huawei/portugal-119_03.jpg,test/attack/digital_3/huawei/portugal-119_03.jpg,2.4040434347022149e-05,0.98620839614029465,0.99904730800956298,8.9440762569186844e-05,-10.635749340057373,4.2698076963424683,6.9552657604217529,-9.3218445777893066,0,1,1,0,0,1,1,0,-0.98611895537772543,-0.99895786724699376,-0.99253841131235954,-13.591652274131775,-16.27711033821106,-14.934381306171417,1,1,1,1
10,portugal-119_03,iphone15pro,train/bonafide/iphone15pro/portugal-119_03.jpg,train/attack/digital_1/iphone15pro/portugal-119_03.jpg,train/attack/digital_2/iphone15pro/portugal-119_03.jpg,test/attack/digital_3/iphone15pro/portugal-119_03.jpg,5.8374762452633168e-05,0.99990294810033031,0.99985448486277984,0.00013252060460836268,-9.7485685348510742,9.2401676177978516,8.8350849151611328,-8.9286398887634277,0,1,1,0,0,1,1,0,-0.99977042749572198,-0.9997219642581715,-0.99974619587694669,-18.168807506561279,-17.763724803924561,-17.96626615524292,1,1,1,1
10,portugal-119_03,scan,train/bonafide/scan/portugal-119_03.jpg,train/attack/digital_1/scan/portugal-119_03.jpg,train/attack/digital_2/scan/portugal-119_03.jpg,test/attack/digital_3/scan/portugal-119_03.jpg,3.8313146164965077e-05,0.99997780900333766,0.99998404265887841,4.5835359015096444e-05,-10.169679164886475,10.71580171585083,11.045575618743896,-9.9904088973999023,0,1,1,0,0,1,1,0,-0.99993197364432251,-0.99993820729986327,-0.99993509047209295,-20.706210613250732,-21.035984516143799,-20.871097564697266,1,1,1,1
10,portugal-NF-1060,huawei,train/bonafide/huawei/portugal-NF-1060.jpg,train/attack/digital_1/huawei/portugal-NF-1060.jpg,train/attack/digital_2/huawei/portugal-NF-1060.jpg,test/attack/digital_3/huawei/portugal-NF-1060.jpg,5.767353676007248e-05,0.99828861160956939,0.9999795345593937,0.00019624560671638772,-9.7606544494628906,6.3687374591827393,10.796752452850342,-8.535947322845459,0,1,1,0,0,1,1,0,-0.998092366002853,-0.99978328895267732,-0.99893782747776516,-14.904684782028198,-19.332699775695801,-17.118692278862,1,1,1,1
10,portugal-NF-1060,iphone15pro,train/bonafide/iphone15pro/portugal-NF-1060.jpg,train/attack/digital_1/iphone15pro/portugal-NF-1060.jpg,train/attack/digital_2/iphone15pro/portugal-NF-1060.jpg,test/attack/digital_3/iphone15pro/portugal-NF-1060.jpg,7.3273600355895939e-05,0.99975192925304701,0.99995556090727544,7.8975656204281934e-05,-9.5212368965148926,8.3015484809875488,10.021346569061279,-9.4462919235229492,0,1,1,0,0,1,1,0,-0.99967295359684272,-0.99987658525107115,-0.99977476942395693,-17.747840404510498,-19.467638492584229,-18.607739448547363,1,1,1,1
10,portugal-NF-1060,scan,train/bonafide/scan/portugal-NF-1060.jpg,train/attack/digital_1/scan/portugal-NF-1060.jpg,train/attack/digital_2/scan/portugal-NF-1060.jpg,test/attack/digital_3/scan/portugal-NF-1060.jpg,2.2604831732623552e-05,0.99996721621959661,0.99998615477447372,2.9566818953719714e-05,-10.697324275970459,10.325543880462646,11.187556266784668,-10.428828239440918,0,1,1,0,0,1,1,0,-0.99993764940064289,-0.99995658795552,-0.99994711867808139,-20.754372119903564,-21.616384506225586,-21.185378313064575,1,1,1,1
10,portugal-NF-1066,huawei,train/bonafide/huawei/portugal-NF-1066.jpg,train/attack/digital_1/huawei/portugal-NF-1066.jpg,train/attack/digital_2/huawei/portugal-NF-1066.jpg,test/attack/digital_3/huawei/portugal-NF-1066.jpg,3.827644747086888e-06,0.99931570834079042,0.99999718077059363,5.6165277984222973e-06,-12.473257064819336,7.2864418029785156,12.779044151306152,-12.089791297912598,0,1,1,0,0,1,1,0,-0.99931009181299202,-0.99999156424279523,-0.99965082802789362,-19.376233100891113,-24.86883544921875,-22.122534275054932,1,1,1,1
10,portugal-NF-1066,iphone15pro,train/bonafide/iphone15pro/portugal-NF-1066.jpg,train/attack/digital_1/iphone15pro/portugal-NF-1066.jpg,train/attack/digital_2/iphone15pro/portugal-NF-1066.jpg,test/attack/digital_3/iphone15pro/portugal-NF-1066.jpg,4.788646137410956e-06,0.99918962481330542,0.99997527072759762,6.6944655397206451e-06,-12.249258041381836,7.1172025203704834,10.607498168945312,-11.914222717285156,0,1,1,0,0,1,1,0,-0.99918293034776573,-0.99996857626205793,-0.99957575330491188,-19.03142523765564,-22.521720886230469,-20.776573061943054,1,1,1,1
10,portugal-NF-1066,scan,train/bonafide/scan/portugal-NF-1066.jpg,train/attack/digital_1/scan/portugal-NF-1066.jpg,train/attack/digital_2/scan/portugal-NF-1066.jpg,test/attack/digital_3/scan/portugal-NF-1066.jpg,4.2999388327588148e-06,0.99947765943455213,0.99999405156120957,3.719179833230165e-06,-12.356905460357666,7.5566682815551758,12.032375812530518,-12.50200366973877,0,1,1,0,0,1,1,0,-0.99947394025471892,-0.99999033238137636,-0.99973213631804758,-20.058671951293945,-24.534379482269287,-22.296525716781616,1,0,1,1
10,portugal-NF-1109,huawei,train/bonafide/huawei/portugal-NF-1109.jpg,train/attack/digital_1/huawei/portugal-NF-1109.jpg,train/attack/digital_2/huawei/portugal-NF-1109.jpg,test/attack/digital_3/huawei/portugal-NF-1109.jpg,0.001048338675668254,0.99991477500235471,0.99999687931066117,0.0024525840688759131,-6.8594996929168701,9.3701305389404297,12.677453517913818,-6.00815749168396,0,1,1,0,0,1,1,1,-0.99746219093347877,-0.99754429524178523,-0.99750324308763194,-15.37828803062439,-18.685611009597778,-17.031949520111084,1,1,1,0
10,portugal-NF-1109,iphone15pro,train/bonafide/iphone15pro/portugal-NF-1109.jpg,train/attack/digital_1/iphone15pro/portugal-NF-1109.jpg,train/attack/digital_2/iphone15pro/portugal-NF-1109.jpg,test/attack/digital_3/iphone15pro/portugal-NF-1109.jpg,0.00011227397413474581,0.99999160086671091,0.99996738157866238,0.00020950380720846873,-9.0944561958312988,11.687373638153076,10.330600738525391,-8.4705591201782227,0,1,1,0,0,1,1,0,-0.99978209705950238,-0.99975787777145386,-0.99976998741547818,-20.157932758331299,-18.801159858703613,-19.479546308517456,1,1,1,1
10,portugal-NF-1109,scan,train/bonafide/scan/portugal-NF-1109.jpg,train/attack/digital_1/scan/portugal-NF-1109.jpg,train/attack/digital_2/scan/portugal-NF-1109.jpg,test/attack/digital_3/scan/portugal-NF-1109.jpg,9.9553762866831856e-06,0.9999762306411728,0.99994509156695444,1.3873430812521363e-05,-11.517387866973877,10.64708948135376,9.809788703918457,-11.185521125793457,0,1,1,0,0,1,1,0,-0.99996235721036031,-0.99993121813614194,-0.99994678767325118,-21.832610607147217,-20.995309829711914,-21.413960218429565,1,1,1,1
10,russian-062_03,huawei,train/bonafide/huawei/russian-062_03.jpg,train/attack/digital_1/huawei/russian-062_03.jpg,train/attack/digital_2/huawei/russian-062_03.jpg,test/attack/digital_3/huawei/russian-062_03.jpg,0.00019599138502135178,0.99165819857253434,0.99019490387129749,0.00021837141929777123,-8.5372438430786133,4.7780992984771729,4.614999532699585,-8.4290947914123535,0,1,1,0,0,1,1,0,-0.99143982715323653,-0.98997653245199968,-0.99070817980261805,-13.207194089889526,-13.044094324111938,-13.125644207000732,1,1,1,1
10,russian-062_03,iphone15pro,train/bonafide/iphone15pro/russian-062_03.jpg,train/attack/digital_1/iphone15pro/russian-062_03.jpg,train/attack/digital_2/iphone15pro/russian-062_03.jpg,test/attack/digital_3/iphone15pro/russian-062_03.jpg,0.0010270333832886841,0.99993201001906495,0.99058870189523518,0.001039732683961298,-6.8800532817840576,9.5960822105407715,4.656388521194458,-6.8677513599395752,0,1,1,0,0,1,1,0,-0.99889227733510366,-0.98954896921127389,-0.99422062327318872,-16.463833570480347,-11.524139881134033,-13.99398672580719,1,1,1,1
10,russian-062_03,scan,train/bonafide/scan/russian-062_03.jpg,train/attack/digital_1/scan/russian-062_03.jpg,train/attack/digital_2/scan/russian-062_03.jpg,test/attack/digital_3/scan/russian-062_03.jpg,0.00014239634412082166,0.99699373605147135,0.98308849200031823,0.00014498219058596705,-8.8567538261413574,5.8040463924407959,4.0627048015594482,-8.8387546539306641,0,1,1,0,0,1,1,0,-0.99684875386088534,-0.98294350980973222,-0.98989613183530878,-14.64280104637146,-12.901459455490112,-13.772130250930786,1,1,1,1
10,russian-132_03,huawei,train/bonafide/huawei/russian-132_03.jpg,train/attack/digital_1/huawei/russian-132_03.jpg,train/attack/digital_2/huawei/russian-132_03.jpg,test/attack/digital_3/huawei/russian-132_03.jpg,6.0799099747826147e-05,0.96379293787286158,0.99793505758375867,6.84938630981351e-05,-9.7078747749328613,3.2816222906112671,6.1805858612060547,-9.5886979103088379,0,1,1,0,0,1,1,0,-0.96372444400976343,-0.99786656372066052,-0.98079550386521197,-12.870320200920105,-15.769283771514893,-14.319801986217499,1,1,1,1
10,russian-132_03,iphone15pro,train/bonafide/iphone15pro/russian-132_03.jpg,train/attack/digital_1/iphone15pro/russian-132_03.jpg,train/attack/digital_2/iphone15pro/russian-132_03.jpg,test/attack/digital_3/iphone15pro/russian-132_03.jpg,8.6012707969243779e-05,0.97372302441120007,0.99851000881493213,8.0797452118172225e-05,-9.3609294891357422,3.6124337911605835,6.5074939727783203,-9.4234843254089355,0,1,1,0,0,1,1,0,-0.97364222695908187,-0.99842921136281393,-0.9860357191609479,-13.035918116569519,-15.930978298187256,-14.483448207378387,1,0,1,1
10,russian-132_03,scan,train/bonafide/scan/russian-132_03.jpg,train/attack/digital_1/scan/russian-132_03.jpg,train/attack/digital_2/scan/russian-132_03.jpg,test/attack/digital_3/scan/russian-132_03.jpg,4.0065746937361109e-06,0.71096438588146293,0.06642236943103319,4.4491819794286551e-06,-12.42756986618042,0.90007242560386658,-2.6429902315139771,-12.3227858543396,0,1,0,0,0,1,1,0,-0.71095993669948354,-0.066417920249053755,-0.38868892847426861,-13.222858279943466,-9.6797956228256226,-11.451326951384544,1,1,0,1
10,russian-NF-1089,huawei,train/bonafide/huawei/russian-NF-1089.jpg,train/attack/digital_1/huawei/russian-NF-1089.jpg,train/attack/digital_2/huawei/russian-NF-1089.jpg,test/attack/digital_3/huawei/russian-NF-1089.jpg,0.76886633467308108,0.99999930447482044,0.99999962958799005,0.81797550420721454,1.2019209563732147,14.178597927093506,14.80864953994751,1.5026911199092865,1,1,1,1,1,1,1,1,-0.1820238002676059,-0.1820241253807755,-0.18202396282419064,-12.675906807184219,-13.305958420038223,-12.990932613611221,1,1,0,0
10,russian-NF-1089,iphone15pro,train/bonafide/iphone15pro/russian-NF-1089.jpg,train/attack/digital_1/iphone15pro/russian-NF-1089.jpg,train/attack/digital_2/iphone15pro/russian-NF-1089.jpg,test/attack/digital_3/iphone15pro/russian-NF-1089.jpg,0.00020928897936555368,0.99999998632790876,0.99999964016359044,0.00020396234185880837,-8.4715852737426758,18.107909202575684,14.837615966796875,-8.4973711967468262,0,1,1,0,0,1,1,0,-0.99979602398604994,-0.99979567782173162,-0.99979585090389078,-26.60528039932251,-23.334987163543701,-24.970133781433105,1,0,1,1
10,russian-NF-1089,scan,train/bonafide/scan/russian-NF-1089.jpg,train/attack/digital_1/scan/russian-NF-1089.jpg,train/attack/digital_2/scan/russian-NF-1089.jpg,test/attack/digital_3/scan/russian-NF-1089.jpg,0.00048737872542993282,0.99999982934545573,0.99999806149975912,0.00050925394293351142,-7.6259815692901611,15.583624362945557,13.153594017028809,-7.5820543766021729,0,1,1,0,0,1,1,0,-0.99949057540252217,-0.99948880755682556,-0.99948969147967393,-23.165678739547729,-20.735648393630981,-21.950663566589355,1,1,1,1
10,russian-NF-1099,huawei,train/bonafide/huawei/russian-NF-1099.jpg,train/attack/digital_1/huawei/russian-NF-1099.jpg,train/attack/digital_2/huawei/russian-NF-1099.jpg,test/attack/digital_3/huawei/russian-NF-1099.jpg,0.0075664826918428844,0.99999775914489264,0.99999258699889582,0.0090469799337233748,-4.8764317035675049,13.008650779724121,11.812267780303955,-4.6962361335754395,0,1,1,0,1,1,1,1,-0.99095077921116925,-0.99094560706517243,-0.99094819313817084,-17.704886913299561,-16.508503913879395,-17.106695413589478,1,1,1,0
10,russian-NF-1099,iphone15pro,train/bonafide/iphone15pro/russian-NF-1099.jpg,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,train/attack/digital_2/iphone15pro/russian-NF-1099.jpg,test/attack/digital_3/iphone15pro/russian-NF-1099.jpg,0.00070528625483953084,0.99999998986720684,0.99995005180590923,0.0006570345335997291,-7.2562012672424316,18.407488822937012,9.9044742584228516,-7.3271167278289795,0,1,1,0,0,1,1,0,-0.99934295533360706,-0.99929301727230946,-0.99931798630295832,-25.734605550765991,-17.231590986251831,-21.483098268508911,1,0,1,1
10,russian-NF-1099,scan,train/bonafide/scan/russian-NF-1099.jpg,train/attack/digital_1/scan/russian-NF-1099.jpg,train/attack/digital_2/scan/russian-NF-1099.jpg,test/attack/digital_3/scan/russian-NF-1099.jpg,0.00014151265481127267,0.9999999905981013,0.99993029749961082,0.00015686886342880494,-8.8629798889160156,18.482354164123535,9.571204662322998,-8.7599434852600098,0,1,1,0,0,1,1,0,-0.99984312173467249,-0.99977342863618202,-0.99980827518542725,-27.242297649383545,-18.331148147583008,-22.786722898483276,1,1,1,1
10,turkiye-032_03,huawei,train/bonafide/huawei/turkiye-032_03.jpg,train/attack/digital_1/huawei/turkiye-032_03.jpg,train/attack/digital_2/huawei/turkiye-032_03.jpg,test/attack/digital_3/huawei/turkiye-032_03.jpg,6.8904327701057482e-05,0.99999770551456546,0.99791804987138755,0.00011091065529905155,-9.5827226638793945,12.984999656677246,6.1723661422729492,-9.1066746711730957,0,1,1,0,0,1,1,0,-0.99988679485926646,-0.99780713921608855,-0.9988469670376775,-22.091674327850342,-15.279040813446045,-18.685357570648193,1,1,1,1
